frequency_relative_to_carrier_hz	psd_relative_db
7508.789062	-53.186095
7511.718750	-51.932950
7514.648438	-52.273336
7517.578125	-53.551434
7520.507812	-53.878358
7523.437500	-53.267239
7526.367188	-52.212251
7529.296875	-52.743804
7532.226562	-54.280838
7535.156250	-53.064428
7538.085938	-52.832305
7541.015625	-52.719458
7543.945312	-52.431758
7546.875000	-52.021706
7549.804688	-52.801428
7552.734375	-53.661981
7555.664062	-53.840498
7558.593750	-53.331420
7561.523438	-52.695220
7564.453125	-51.935016
7567.382812	-53.073158
7570.312500	-54.993862
7573.242188	-53.644067
7576.171875	-53.214559
7579.101562	-52.956254
7582.031250	-52.419027
7584.960938	-54.068142
7587.890625	-54.220293
7590.820312	-53.561948
7593.750000	-52.950698
7596.679688	-52.448056
7599.609375	-53.404321
7602.539062	-54.791475
7605.468750	-53.835248
7608.398438	-53.417062
7611.328125	-52.489082
7614.257812	-52.506788
7617.187500	-53.370300
7620.117188	-53.551368
7623.046875	-53.308963
7625.976562	-53.772512
7628.906250	-52.852083
7631.835938	-52.255758
7634.765625	-52.333214
7637.695312	-53.078373
7640.625000	-53.106649
7643.554688	-52.780236
7646.484375	-53.486386
7649.414062	-53.562111
7652.343750	-52.747208
7655.273438	-52.402906
7658.203125	-52.984104
7661.132812	-54.151918
7664.062500	-52.872566
7666.992188	-52.613584
7669.921875	-53.092424
7672.851562	-53.378218
7675.781250	-52.892907
7678.710938	-52.198719
7681.640625	-52.167053
7684.570312	-52.501494
7687.500000	-51.722491
7690.429688	-51.500079
7693.359375	-51.787487
7696.289062	-52.390988
7699.218750	-52.962683
7702.148438	-51.843170
7705.078125	-52.619614
7708.007812	-53.995217
7710.937500	-53.944785
7713.867188	-52.886216
7716.796875	-53.187348
7719.726562	-52.945594
7722.656250	-52.561206
7725.585938	-52.464409
7728.515625	-52.393339
7731.445312	-52.496062
7734.375000	-52.684636
7737.304688	-53.828807
7740.234375	-53.853770
7743.164062	-53.157674
7746.093750	-52.942081
7749.023438	-52.370145
7751.953125	-52.107024
7754.882812	-52.521451
7757.812500	-52.760575
7760.742188	-53.742919
7763.671875	-53.856377
7766.601562	-53.553886
7769.531250	-54.007411
7772.460938	-53.296443
7775.390625	-51.787409
7778.320312	-53.149006
7781.250000	-53.447604
7784.179688	-52.823344
7787.109375	-53.684391
7790.039062	-53.902689
7792.968750	-52.954708
7795.898438	-51.958053
7798.828125	-52.325980
7801.757812	-52.726858
7804.687500	-52.601244
7807.617188	-52.252160
7810.546875	-53.950488
7813.476562	-52.834195
7816.406250	-53.136450
7819.335938	-52.826707
7822.265625	-53.218161
7825.195312	-53.897050
7828.125000	-53.283280
7831.054688	-53.260367
7833.984375	-53.518740
7836.914062	-53.165910
7839.843750	-53.084791
7842.773438	-52.568730
7845.703125	-52.733528
7848.632812	-52.361190
7851.562500	-52.267079
7854.492188	-52.259515
7857.421875	-52.862284
7860.351562	-52.643218
7863.281250	-52.505788
7866.210938	-52.657473
7869.140625	-52.711689
7872.070312	-52.672263
7875.000000	-51.990232
7877.929688	-52.339039
7880.859375	-52.919893
7883.789062	-53.452578
7886.718750	-53.507029
7889.648438	-53.943053
7892.578125	-54.647340
7895.507812	-53.937252
7898.437500	-53.916663
7901.367188	-54.679074
7904.296875	-53.216095
7907.226562	-52.832028
7910.156250	-53.247645
7913.085938	-53.413078
7916.015625	-53.217739
7918.945312	-52.813657
7921.875000	-53.889011
7924.804688	-54.294992
7927.734375	-53.429338
7930.664062	-53.469472
7933.593750	-52.587731
7936.523438	-51.451955
7939.453125	-51.582157
7942.382812	-53.648036
7945.312500	-53.306552
7948.242188	-52.504038
7951.171875	-53.313078
7954.101562	-53.264023
7957.031250	-53.204070
7959.960938	-53.042465
7962.890625	-53.197205
7965.820312	-51.956097
7968.750000	-51.991646
7971.679688	-52.268360
7974.609375	-52.966348
7977.539062	-53.447311
7980.468750	-53.964393
7983.398438	-54.795797
7986.328125	-53.008785
7989.257812	-52.721448
7992.187500	-53.238153
7995.117188	-53.371016
7998.046875	-53.893558
8000.976562	-54.092313
8003.906250	-53.653975
8006.835938	-53.485091
8009.765625	-53.425982
8012.695312	-52.531707
8015.625000	-52.164811
8018.554688	-52.900158
8021.484375	-53.628032
8024.414062	-53.494254
8027.343750	-52.513921
8030.273438	-53.401823
8033.203125	-52.979776
8036.132812	-52.766472
8039.062500	-53.690499
8041.992188	-52.165842
8044.921875	-52.319495
8047.851562	-53.874201
8050.781250	-52.913032
8053.710938	-54.141628
8056.640625	-53.867985
8059.570312	-53.894762
8062.500000	-52.893451
8065.429688	-52.162585
8068.359375	-52.577543
8071.289062	-53.931248
8074.218750	-54.136374
8077.148438	-54.547668
8080.078125	-53.310076
8083.007812	-53.005141
8085.937500	-54.022920
8088.867188	-53.690373
8091.796875	-53.339341
8094.726562	-53.627889
8097.656250	-53.273131
8100.585938	-53.319585
8103.515625	-53.857781
8106.445312	-52.952489
8109.375000	-52.017554
8112.304688	-53.346857
8115.234375	-54.568901
8118.164062	-53.309380
8121.093750	-52.975371
8124.023438	-53.608904
8126.953125	-53.261567
8129.882812	-53.257898
8132.812500	-52.852990
8135.742188	-53.307490
8138.671875	-53.197750
8141.601562	-53.546301
8144.531250	-53.846906
8147.460938	-52.984732
8150.390625	-53.593438
8153.320312	-53.397038
8156.250000	-53.340872
8159.179688	-53.302852
8162.109375	-54.255184
8165.039062	-54.088726
8167.968750	-52.963068
8170.898438	-52.941317
8173.828125	-53.131351
8176.757812	-52.745098
8179.687500	-53.488291
8182.617188	-52.507827
8185.546875	-52.773504
8188.476562	-52.913926
8191.406250	-53.808538
8194.335938	-53.761122
8197.265625	-53.694415
8200.195312	-53.816951
8203.125000	-53.835338
8206.054688	-54.223847
8208.984375	-53.999480
8211.914062	-53.563214
8214.843750	-54.684969
8217.773438	-54.262122
8220.703125	-54.453393
8223.632812	-52.779897
8226.562500	-52.984309
8229.492188	-54.250387
8232.421875	-54.525231
8235.351562	-53.917822
8238.281250	-54.256048
8241.210938	-53.861076
8244.140625	-54.229404
8247.070312	-53.873873
8250.000000	-53.026818
8252.929688	-53.057297
8255.859375	-53.504776
8258.789062	-53.081111
8261.718750	-52.748169
8264.648438	-53.156076
8267.578125	-53.051935
8270.507812	-53.483106
8273.437500	-54.376068
8276.367188	-53.154773
8279.296875	-53.146404
8282.226562	-53.625743
8285.156250	-53.422221
8288.085938	-53.686199
8291.015625	-53.020413
8293.945312	-53.230820
8296.875000	-53.329854
8299.804688	-52.878985
8302.734375	-53.866441
8305.664062	-53.936540
8308.593750	-53.384136
8311.523438	-53.916401
8314.453125	-55.037732
8317.382812	-53.551814
8320.312500	-52.360141
8323.242188	-52.437410
8326.171875	-54.270049
8329.101562	-54.203989
8332.031250	-53.296545
8334.960938	-53.921131
8337.890625	-54.483994
8340.820312	-53.939305
8343.750000	-54.277616
8346.679688	-53.821957
8349.609375	-52.046979
8352.539062	-53.709205
8355.468750	-54.176445
8358.398438	-53.159594
8361.328125	-52.776091
8364.257812	-53.638367
8367.187500	-54.202011
8370.117188	-54.386279
8373.046875	-53.811533
8375.976562	-53.393776
8378.906250	-53.261212
8381.835938	-52.766716
8384.765625	-53.061334
8387.695312	-53.834728
8390.625000	-53.271839
8393.554688	-53.430830
8396.484375	-53.494775
8399.414062	-53.492522
8402.343750	-53.677195
8405.273438	-53.034678
8408.203125	-53.386966
8411.132812	-52.956269
8414.062500	-52.901749
8416.992188	-52.631999
8419.921875	-53.145470
8422.851562	-53.665709
8425.781250	-53.731602
8428.710938	-53.171940
8431.640625	-53.540727
8434.570312	-53.170137
8437.500000	-53.651478
8440.429688	-54.232475
8443.359375	-53.011399
8446.289062	-53.566485
8449.218750	-52.993166
8452.148438	-52.943856
8455.078125	-52.967257
8458.007812	-53.040989
8460.937500	-53.022758
8463.867188	-52.442057
8466.796875	-52.721772
8469.726562	-53.318337
8472.656250	-52.497489
8475.585938	-52.757873
8478.515625	-52.983242
8481.445312	-52.527065
8484.375000	-53.259869
8487.304688	-52.792148
8490.234375	-52.613282
8493.164062	-52.725773
8496.093750	-52.090042
8499.023438	-53.586852
8501.953125	-53.346113
8504.882812	-52.270368
8507.812500	-51.692522
8510.742188	-51.922410
8513.671875	-52.511756
8516.601562	-52.889781
8519.531250	-53.169509
8522.460938	-54.738809
8525.390625	-53.652014
8528.320312	-53.830094
8531.250000	-53.983132
8534.179688	-53.328904
8537.109375	-52.758071
8540.039062	-53.308795
8542.968750	-53.803291
8545.898438	-53.077288
8548.828125	-53.195248
8551.757812	-54.021080
8554.687500	-53.598207
8557.617188	-54.010937
8560.546875	-53.245364
8563.476562	-53.288334
8566.406250	-52.618253
8569.335938	-53.154760
8572.265625	-53.355807
8575.195312	-52.775985
8578.125000	-53.377202
8581.054688	-53.970314
8583.984375	-54.651497
8586.914062	-52.759431
8589.843750	-52.519864
8592.773438	-52.554777
8595.703125	-52.859992
8598.632812	-54.232323
8601.562500	-54.277253
8604.492188	-53.756198
8607.421875	-53.672998
8610.351562	-54.181593
8613.281250	-53.923985
8616.210938	-53.577285
8619.140625	-52.715488
8622.070312	-54.090984
8625.000000	-53.930614
8627.929688	-52.924490
8630.859375	-53.429540
8633.789062	-53.454474
8636.718750	-52.732080
8639.648438	-52.454139
8642.578125	-52.326557
8645.507812	-52.867282
8648.437500	-52.786294
8651.367188	-53.681174
8654.296875	-53.978113
8657.226562	-53.223314
8660.156250	-53.524351
8663.085938	-52.825245
8666.015625	-53.113263
8668.945312	-53.921297
8671.875000	-53.167965
8674.804688	-53.648892
8677.734375	-54.193142
8680.664062	-53.606642
8683.593750	-52.848906
8686.523438	-53.035374
8689.453125	-53.446228
8692.382812	-53.181693
8695.312500	-54.733981
8698.242188	-53.462994
8701.171875	-53.600606
8704.101562	-53.817592
8707.031250	-54.307128
8709.960938	-53.709530
8712.890625	-53.911153
8715.820312	-53.876593
8718.750000	-53.305318
8721.679688	-52.814834
8724.609375	-53.279301
8727.539062	-53.953475
8730.468750	-53.751470
8733.398438	-53.656007
8736.328125	-54.946428
8739.257812	-55.298727
8742.187500	-53.732927
8745.117188	-52.801295
8748.046875	-53.166471
8750.976562	-53.680624
8753.906250	-53.651025
8756.835938	-54.357020
8759.765625	-54.710582
8762.695312	-53.042499
8765.625000	-53.650345
8768.554688	-53.280027
8771.484375	-53.208735
8774.414062	-53.325331
8777.343750	-53.136612
8780.273438	-53.416772
8783.203125	-53.218885
8786.132812	-53.827235
8789.062500	-53.127987
8791.992188	-52.549242
8794.921875	-53.147358
8797.851562	-53.506163
8800.781250	-54.235452
8803.710938	-53.620655
8806.640625	-54.437813
8809.570312	-54.915384
8812.500000	-54.350046
8815.429688	-53.981174
8818.359375	-53.807088
8821.289062	-53.381404
8824.218750	-53.178428
8827.148438	-53.840861
8830.078125	-54.012781
8833.007812	-53.375253
8835.937500	-53.783888
8838.867188	-53.556143
8841.796875	-52.489535
8844.726562	-53.116439
8847.656250	-52.530778
8850.585938	-52.020360
8853.515625	-52.626032
8856.445312	-53.977165
8859.375000	-53.935256
8862.304688	-53.739000
8865.234375	-53.209094
8868.164062	-51.943656
8871.093750	-52.502285
8874.023438	-53.692494
8876.953125	-53.631859
8879.882812	-53.539094
8882.812500	-53.473823
8885.742188	-52.575450
8888.671875	-52.823595
8891.601562	-53.116474
8894.531250	-53.131114
8897.460938	-52.405275
8900.390625	-52.957517
8903.320312	-54.823795
8906.250000	-54.395449
8909.179688	-53.459122
8912.109375	-52.653490
8915.039062	-52.646091
8917.968750	-52.639437
8920.898438	-52.741135
8923.828125	-52.355617
8926.757812	-53.435114
8929.687500	-53.303005
8932.617188	-53.207652
8935.546875	-54.431781
8938.476562	-54.162681
8941.406250	-53.228864
8944.335938	-54.090610
8947.265625	-54.518854
8950.195312	-54.669836
8953.125000	-54.450458
8956.054688	-53.146543
8958.984375	-53.140015
8961.914062	-54.291479
8964.843750	-54.403974
8967.773438	-53.726547
8970.703125	-52.428938
8973.632812	-53.519330
8976.562500	-54.133882
8979.492188	-52.915972
8982.421875	-52.667625
8985.351562	-53.503970
8988.281250	-53.229974
8991.210938	-52.996172
8994.140625	-52.980876
8997.070312	-52.488845
9000.000000	-52.819797
9002.929688	-52.241783
9005.859375	-52.649663
9008.789062	-54.093333
9011.718750	-52.265292
9014.648438	-52.654903
9017.578125	-53.406472
9020.507812	-54.221154
9023.437500	-53.976510
9026.367188	-52.845764
9029.296875	-54.165437
9032.226562	-54.211578
9035.156250	-54.016303
9038.085938	-54.029922
9041.015625	-54.623755
9043.945312	-53.674928
9046.875000	-53.290195
9049.804688	-54.585598
9052.734375	-53.251826
9055.664062	-52.530946
9058.593750	-53.193775
9061.523438	-52.978531
9064.453125	-54.241172
9067.382812	-53.468594
9070.312500	-53.376052
9073.242188	-53.239134
9076.171875	-53.150055
9079.101562	-53.227561
9082.031250	-52.683775
9084.960938	-52.715004
9087.890625	-52.855592
9090.820312	-52.662226
9093.750000	-53.037525
9096.679688	-53.055524
9099.609375	-54.078934
9102.539062	-53.474741
9105.468750	-54.002431
9108.398438	-53.371337
9111.328125	-53.790359
9114.257812	-54.877951
9117.187500	-53.153595
9120.117188	-53.357375
9123.046875	-52.598869
9125.976562	-52.514674
9128.906250	-53.567300
9131.835938	-54.677300
9134.765625	-54.722965
9137.695312	-54.604705
9140.625000	-53.371497
9143.554688	-53.984017
9146.484375	-52.800707
9149.414062	-52.176205
9152.343750	-53.519040
9155.273438	-54.244703
9158.203125	-54.287452
9161.132812	-52.930874
9164.062500	-52.800613
9166.992188	-53.133928
9169.921875	-52.943075
9172.851562	-53.578563
9175.781250	-54.446560
9178.710938	-54.463941
9181.640625	-53.445977
9184.570312	-53.815800
9187.500000	-53.341750
9190.429688	-52.854649
9193.359375	-51.980880
9196.289062	-52.779996
9199.218750	-54.020862
9202.148438	-53.942756
9205.078125	-54.013734
9208.007812	-53.625437
9210.937500	-53.792727
9213.867188	-54.565382
9216.796875	-53.528460
9219.726562	-54.722840
9222.656250	-54.510759
9225.585938	-53.453505
9228.515625	-52.915492
9231.445312	-51.842254
9234.375000	-52.601856
9237.304688	-52.010884
9240.234375	-52.194742
9243.164062	-51.420612
9246.093750	-52.782507
9249.023438	-53.329270
9251.953125	-53.915108
9254.882812	-53.808523
9257.812500	-52.643449
9260.742188	-51.545074
9263.671875	-51.733780
9266.601562	-53.616229
9269.531250	-53.454631
9272.460938	-54.042117
9275.390625	-53.559911
9278.320312	-52.460952
9281.250000	-52.270876
9284.179688	-52.942200
9287.109375	-53.354706
9290.039062	-53.424940
9292.968750	-53.604961
9295.898438	-53.541905
9298.828125	-53.112225
9301.757812	-53.081928
9304.687500	-53.493080
9307.617188	-53.583499
9310.546875	-54.089328
9313.476562	-54.220778
9316.406250	-53.300830
9319.335938	-53.733402
9322.265625	-54.495513
9325.195312	-53.973176
9328.125000	-53.620104
9331.054688	-53.884701
9333.984375	-54.099764
9336.914062	-54.626795
9339.843750	-54.408381
9342.773438	-53.302902
9345.703125	-54.293464
9348.632812	-54.016140
9351.562500	-53.977093
9354.492188	-53.299422
9357.421875	-54.224220
9360.351562	-54.588611
9363.281250	-52.808179
9366.210938	-52.865868
9369.140625	-52.943780
9372.070312	-53.983094
9375.000000	-54.094909
9377.929688	-53.706222
9380.859375	-53.722191
9383.789062	-53.095403
9386.718750	-53.300284
9389.648438	-53.646358
9392.578125	-52.990565
9395.507812	-53.554748
9398.437500	-53.476350
9401.367188	-53.661166
9404.296875	-53.089190
9407.226562	-53.162225
9410.156250	-53.301543
9413.085938	-54.007635
9416.015625	-53.861994
9418.945312	-53.458076
9421.875000	-54.847556
9424.804688	-53.158832
9427.734375	-52.246821
9430.664062	-52.384465
9433.593750	-53.445831
9436.523438	-53.242456
9439.453125	-53.388833
9442.382812	-54.468786
9445.312500	-52.930827
9448.242188	-53.989498
9451.171875	-54.133715
9454.101562	-53.140933
9457.031250	-53.697577
9459.960938	-53.483389
9462.890625	-53.320646
9465.820312	-52.795257
9468.750000	-51.992833
9471.679688	-53.260386
9474.609375	-52.424642
9477.539062	-52.121010
9480.468750	-52.432762
9483.398438	-52.903366
9486.328125	-53.442166
9489.257812	-52.724818
9492.187500	-52.616441
9495.117188	-52.976441
9498.046875	-54.507294
9500.976562	-54.166124
9503.906250	-52.663517
9506.835938	-52.369354
9509.765625	-53.529233
9512.695312	-53.751751
9515.625000	-54.001951
9518.554688	-53.448356
9521.484375	-52.833238
9524.414062	-53.096378
9527.343750	-54.857456
9530.273438	-52.967227
9533.203125	-52.556957
9536.132812	-53.728157
9539.062500	-53.918425
9541.992188	-53.607929
9544.921875	-54.370931
9547.851562	-53.522008
9550.781250	-53.694985
9553.710938	-52.275076
9556.640625	-52.120166
9559.570312	-52.813683
9562.500000	-52.950118
9565.429688	-53.105899
9568.359375	-52.559236
9571.289062	-52.662101
9574.218750	-53.769972
9577.148438	-54.290357
9580.078125	-53.344041
9583.007812	-53.258304
9585.937500	-53.680246
9588.867188	-54.344677
9591.796875	-53.726608
9594.726562	-53.548551
9597.656250	-53.691400
9600.585938	-52.539791
9603.515625	-53.572671
9606.445312	-52.336039
9609.375000	-52.190379
9612.304688	-52.695996
9615.234375	-53.571603
9618.164062	-53.165658
9621.093750	-52.715976
9624.023438	-52.764074
9626.953125	-52.849246
9629.882812	-52.371379
9632.812500	-51.751769
9635.742188	-52.320690
9638.671875	-52.642618
9641.601562	-53.099529
9644.531250	-54.135017
9647.460938	-52.871084
9650.390625	-52.258924
9653.320312	-52.391847
9656.250000	-52.762974
9659.179688	-53.073326
9662.109375	-52.844003
9665.039062	-53.723390
9667.968750	-53.348713
9670.898438	-53.674355
9673.828125	-54.123506
9676.757812	-53.699534
9679.687500	-53.305938
9682.617188	-52.621229
9685.546875	-53.628210
9688.476562	-53.254842
9691.406250	-53.782043
9694.335938	-52.462226
9697.265625	-51.880937
9700.195312	-52.665090
9703.125000	-53.387731
9706.054688	-52.615967
9708.984375	-51.683474
9711.914062	-52.423125
9714.843750	-52.738850
9717.773438	-52.610888
9720.703125	-52.542996
9723.632812	-52.742852
9726.562500	-53.533673
9729.492188	-53.128795
9732.421875	-52.432001
9735.351562	-53.500196
9738.281250	-53.040912
9741.210938	-53.185745
9744.140625	-54.055190
9747.070312	-53.232913
9750.000000	-53.448089
9752.929688	-53.376767
9755.859375	-53.174466
9758.789062	-52.237662
9761.718750	-52.869518
9764.648438	-53.966682
9767.578125	-54.721162
9770.507812	-54.535564
9773.437500	-53.866066
9776.367188	-54.430145
9779.296875	-53.806451
9782.226562	-52.592951
9785.156250	-53.263014
9788.085938	-53.630291
9791.015625	-52.901222
9793.945312	-53.859767
9796.875000	-53.125638
9799.804688	-52.942016
9802.734375	-52.932606
9805.664062	-53.137275
9808.593750	-52.437910
9811.523438	-52.487828
9814.453125	-53.246856
9817.382812	-52.528951
9820.312500	-52.924210
9823.242188	-52.793060
9826.171875	-51.815279
9829.101562	-52.230276
